product_id,product_title,cat_slugs,origin_slugs,brand_slugs,ingredient_slugs,concerns_assigned,confidence,skip_reason,notes
74713,Lady Speed Stick Invisible Dry Deodorant Shower Fresh 39.6g,"hair-personal-care,personal-hygiene",usa,lady-speed,,SKIP,SKIP,non-skin-product,
74715,Lady Speed Stick Powder Fresh Invisible Dry Deodorant 39.6g,"hair-personal-care,personal-hygiene",usa,lady-speed,,SKIP,SKIP,non-skin-product,
74717,LAIKOU Sakura Mud Mask 5g,wash-off-mask,china,laikou,,SKIP,LOW,,L4:skincare-fallback
74721,LAIKOU Seaweed Sleeping Face Mask 3g,,china,laikou,,SKIP,LOW,,L4:skincare-fallback
74725,LAIKOU Matcha Mud Mask 5g,wash-off-mask,china,laikou,,SKIP,LOW,,L4:skincare-fallback
74739,Laxzin 100% Pure Cold Pressed & Hexane Free castor Oil 100ml,,france,laxzin-100-pure,,SKIP,SKIP,no-signal,
74741,Laxzin Saffron with Goat Milk Soap 100g,,france,laxzin-saffron-with,,SKIP,SKIP,no-signal,
74743,Laxzin Multi-Peptide Hair Serum 30ml,"hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",france,laxzin-multi-peptide,peptide,anti-aging-repair|wrinkle,MED,,"L2:peptide→anti-aging-repair,wrinkle"
74745,Laxzin Daily Facial Cleanser 150ml,,france,laxzin,,SKIP,LOW,,L4:skincare-fallback
74747,Laxzin Anti-Hair Loss Shampoo With Vitamin E & Biotin 400ml,"shampoos,hair-care,hair-personal-care,health-wellbeing,beauty-supplements",france,laxzin-anti-hair-loss,vitamin-e,anti-aging-repair|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair"
74751,Laxzin Deeply Nourishing Face & Body Shower Gel 280ml,"body-wash,hair-personal-care,bath-body",france,laxzin-deeply,,SKIP,LOW,,L4:skincare-fallback
74753,Lilac Daily Soft Moisturizing Body Lotion 200ml,"body-lotion,hair-personal-care,bath-body",bangladesh,lilac,,SKIP,LOW,,L4:skincare-fallback
74761,LUOFMiSS Beautecret Cute Cat Hand Cream 30g,"hand-care,hair-personal-care,bath-body",south-korea,xyz,,SKIP,LOW,,L4:skincare-fallback
74766,Maange 12pcs Mix Makeup Brush Set Pink,"makeup-cosmetics,makeup-tools",china,maange-12pcs-mix,,SKIP,LOW,,L4:skincare-fallback
74768,Maange 10pcs Brush Set With Bag (Pink),"makeup-cosmetics,makeup-tools",china,maange-10pcs,,SKIP,LOW,,L4:skincare-fallback
74770,Maange Makeup Clean Sponge,,china,maange-makeup-clean,,SKIP,SKIP,no-signal,
74772,MAGEFY 7 Pairs False Eyelashes,,turkey,magefy-7-pairs,,SKIP,SKIP,no-signal,
74774,MAKE9 Black Sugar Wash-off Peeling Serum 30ml,"korean-beauty,serums-ampoules-essences",south-korea,make9-black-sugar,,SKIP,LOW,,L4:skincare-fallback
74776,MAKE9 Focus On The Purest Toner 300ml,"korean-beauty,toners-mists",south-korea,make9-focus-on,,SKIP,LOW,,L4:skincare-fallback
74788,Mamaearth Charcoal Face Wash 100ml,face-cleansers,india,mamaearth,,SKIP,LOW,,L4:skincare-fallback
74792,Mamaearth Onion Hair Fall Control Shampoo 250ml,"shampoos,hair-care,hair-personal-care",india,mamaearth-onion,,SKIP,SKIP,no-signal,
74802,Mamaearth Rice Dewy Face Wash 100ml,face-cleansers,india,mamaearth-rice-dewy,,SKIP,LOW,,L4:skincare-fallback
74804,Mamaearth Charcoal Face Scrub 100ml,,india,mamaearth,,SKIP,LOW,,L4:skincare-fallback
74808,Mamaearth Multani Mitti Oil Balance Face Wash 100ml,face-cleansers,india,mamaearth-multani-mitti,,SKIP,LOW,,L4:skincare-fallback
74810,Mamaearth Ubtan Natural Glow Face Wash 100ml,face-cleansers,india,mamaearth-ubtan-natural,,brightening,MED,,"L3:""glow""→brightening"
74812,Mamaearth Oil-Free Face Wash 100ml,face-cleansers,india,mamaearth-oil-free-face,,SKIP,LOW,,L4:skincare-fallback
74816,Mamaearth Rosemary Hair Growth Oil - 150ml,"hair-care,hair-personal-care,hair-treatments",india,mamaearth-rosemary,rosemary,anti-aging-repair,MED,,L2:rosemary→anti-aging-repair
74818,Mamaearth Onion Hair Oil for Hair Fall Control  150ml,"hair-oil,hair-care,hair-personal-care",india,mamaearth,,SKIP,SKIP,no-signal,
74820,Mamaearth Onion Hair Oil For Hair Fall Control 100ml,"hair-oil,hair-care,hair-personal-care",india,mamaearth,,SKIP,SKIP,no-signal,
74824,Matrix Mega Smooth Professional Mask 500ml,,uk,matrix-mega-smooth,,SKIP,LOW,,L4:skincare-fallback
74826,Matrix Opti Care Smooth Straight Professional Conditioner 98g,"hair-conditioners,hair-care,hair-personal-care",uk,matrix-opti-care,,SKIP,SKIP,no-signal,
74828,Matrix Opticare Shampoo 200ml,"shampoos,hair-care,hair-personal-care",uk,matrix-opticare,,SKIP,SKIP,no-signal,
74830,Maybelline Super Stay Matte Ink Liquid Lipstick( 335 Hustler)-5ml,"makeup-cosmetics,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
74832,Maybelline Super Stay Matte Ink Liquid Lipstick (117 Ground Breaker) 5ml,"makeup-cosmetics,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
74835,Maybelline Super Stay Matte Ink Liquid Lipstick( 340 exhilarator)-5ml,"makeup-cosmetics,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
74837,Maybelline Super Stay Matte Ink Liquid Lipstick(15 Lover)-5ml,"makeup-cosmetics,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
74839,Maybelline Super Stay Vinyl Ink Long-Wear Liquid Lipstick (80 ECCENTRIC) 4.2ml,"makeup-cosmetics,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
74841,Maybelline Super Stay Vinyl Ink Long-Wear Liquid Lipstick (160- SULTRY) 4.2ml,"makeup-cosmetics,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
74843,Maybelline Super Stay Vinyl Ink Long-Wear Liquid Lipstick (68-HYPNOTIC) 4.2 ml,"makeup-cosmetics,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
74845,Maybelline Super Stay Vinyl Ink Long-Wear Liquid Lipstick (15-PEACHY)  4.2 ml,"makeup-cosmetics,lips,lipstick-tint",usa,maybelline,,SKIP,SKIP,non-skin-product,
74849,Maybelline Baby Lips Color Lip Balm Berry Crush SPF20,"makeup-cosmetics,lips,lip-balm-care",usa,maybelline,,sunscreen,MED,,"L3:"" spf""→sunscreen"
74851,Maybelline Baby Lips Color Lip Balm Pink Lolita SPF20,"makeup-cosmetics,lips,lip-balm-care",usa,maybelline,,sunscreen,MED,,"L3:"" spf""→sunscreen"
74853,Maybelline Baby Lips Color Lip Balm Cherry Kiss SPF20,"makeup-cosmetics,lips,lip-balm-care",usa,maybelline,,sunscreen,MED,,"L3:"" spf""→sunscreen"
74857,Minimalist Maleic Bond Repair Complex 5% Hair Serum 50ml,"hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",india,minimalist-maleic-bond,,SKIP,LOW,,L4:skincare-fallback
74865,Minimalist 05% Maleic Bond Repair Complex Hair Mask 200g,"hair-care,hair-personal-care,hair-treatments",india,minimalist-05-maleic,,SKIP,LOW,,L4:skincare-fallback
74869,Minimalist Oat Extract 06% Gentle Cleanser 120ml,,india,minimalist-oat-extract,,SKIP,LOW,,L4:skincare-fallback
74879,Minimalist Hair Growth Actives 18% hair Serum 30ml,"hair-oil,hair-care,serums-ampoules-essences,hair-personal-care,hair-treatments",india,minimalist,,SKIP,LOW,,L4:skincare-fallback
74891,Mistine Goat Milk Facial Foam 85g,,thailand,mistine-goat-milk,,SKIP,LOW,,L4:skincare-fallback
74893,Miyako Hair Straightener HS-916,,china,miyako,,SKIP,SKIP,no-signal,
74897,Muuchstac Ocean Facewash For Man 100ml,"face-cleansers,mens",india,muuchstac-ocean-facewash,,SKIP,LOW,,L4:skincare-fallback
74899,Nature Beauty Neem Face wash 100ml,face-cleansers,bangladesh,nature-beauty,,SKIP,LOW,,L4:skincare-fallback
74901,Nature Beauty Healthy Glowing Moisturizing Body Lotion 370ml,"body-lotion,hair-personal-care,bath-body",bangladesh,nature-beauty,,brightening,MED,,"L3:""glow""→brightening"
74905,Nature Beauty Milk Face wash 100ml,face-cleansers,bangladesh,nature-beauty,,SKIP,LOW,,L4:skincare-fallback
74915,Nature Beauty Fruity Shower Gel 500ml,"body-wash,hair-personal-care,bath-body",bangladesh,nature-beauty,,SKIP,LOW,,L4:skincare-fallback
74917,Nella - 6 Pep. Solution Tone Up Body Lotion 240ml,"body-lotion,hair-personal-care,bath-body",south-korea,nella,,SKIP,LOW,,L4:skincare-fallback
74921,Neutrogena T/Gel Anti Dandruff Scalp Relief Shampoo 250ml,"shampoos,hair-care,hair-personal-care",usa,neutrogena,,SKIP,SKIP,no-signal,
74923,Neutrogena T/Gel Anti Dandruff Scalp Relief Shampoo 150ml,"shampoos,hair-care,hair-personal-care",usa,neutrogena,,SKIP,SKIP,no-signal,
74925,Nirvana Color Face Perfect Liquid Foundation - Light Golden F03,"makeup-cosmetics,foundation",bangladesh,nirvana-color-face,,SKIP,SKIP,makeup-only,
74929,Nivea Cocoa Butter Body Lotion Vitamin E For Dry Skin 625ml,"body-lotion,hair-personal-care,bath-body",germany,nivea,vitamin-e,anti-aging-repair|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair"
74931,Nivea Body Lotion Sensual Musk 400ml,"body-lotion,hair-personal-care,bath-body",germany,nivea,,SKIP,LOW,,L4:skincare-fallback
74935,Multifunction Makeup Storage Bag,,,multifunction-makeup-storage,,SKIP,SKIP,no-signal,
74937,Sponges Makeup 5pcs Beauty Blender Makeup Puff Set With Bottle,"makeup-cosmetics,makeup-tools",,sponges-makeup-5pcs,,SKIP,LOW,,L4:skincare-fallback
74939,Concealar Brush,,,concealar,,SKIP,SKIP,no-signal,
74945,NUMBUZIN No.3 Skin Softening Mask-Cleansing Balm 85g,"makeup-cosmetics,korean-beauty,makeup-remover",south-korea,numbuzin,,SKIP,LOW,,L4:skincare-fallback
74947,OGX Hydrate+Defrizz Kukui Oil Conditioner 385ml,"hair-conditioners,hair-care,hair-personal-care",usa,ogx-hydratedefrizz-kukui,,SKIP,SKIP,no-signal,
74949,OGX Hydrate+Defrizz Kukui Oil Shampoo 385ml,"shampoos,hair-care,hair-personal-care",usa,ogx-hydratedefrizz-kukui,,SKIP,SKIP,no-signal,
74951,OGX Nourishing Plus Coconut Milk Shampoo 385ml,"shampoos,hair-care,hair-personal-care",usa,ogx,,SKIP,SKIP,no-signal,
74953,OGX Brazilian Keratin Smooth Shampoo 385ml,"shampoos,hair-care,hair-personal-care",usa,ogx-brazilian-keratin,,SKIP,SKIP,no-signal,
74955,OGX Nourishing Plus Coconut Milk Conditioner 385ml,"hair-conditioners,hair-care,hair-personal-care",usa,ogx,,SKIP,SKIP,no-signal,
74957,Ombre Eau De Parfum Golden Hour 9ml,"fragrances,hair-personal-care",poland,ombre-eau-de,,SKIP,SKIP,no-signal,
74959,Ombre Eau De Parfum Blue Pearl 9ml,"fragrances,hair-personal-care",poland,ombre-eau-de,,SKIP,SKIP,no-signal,
74961,Ombre Eau De Parfum Bali Trip 9ml,"fragrances,hair-personal-care",poland,ombre-eau-de,,SKIP,SKIP,no-signal,
74963,Ombre Perfumed Body Mist Holiday Bliss 120ml,"fragrances,hair-personal-care",poland,ombre-perfumed,,SKIP,SKIP,non-skin-product,
74965,Ombre Perfumed Body Mist Golden Hour 120ml,"fragrances,hair-personal-care",poland,ombre-perfumed,,SKIP,SKIP,non-skin-product,
74967,Ombre Perfumed Body Mist Blue Pearl 120ml,"fragrances,hair-personal-care",poland,ombre-perfumed,,SKIP,SKIP,non-skin-product,
74969,Ombre Perfumed Body Mist I Found You 120ml,"fragrances,hair-personal-care",poland,ombre-perfumed,,SKIP,SKIP,non-skin-product,
74971,Ombre Perfumed Body Mist Bali Trip 120ml,"fragrances,hair-personal-care",poland,ombre-perfumed,,SKIP,SKIP,non-skin-product,
74973,Ombre Perfumed Body Mist Munsell Dream 120ml,"fragrances,hair-personal-care",poland,ombre-perfumed,,SKIP,SKIP,non-skin-product,
74977,Oporajita Hair Loss Revive Tonic 100ml,,bangladesh,oporajita,,SKIP,LOW,,L4:skincare-fallback
74979,Oporajita All Balancing B3 Toner 100ml ( expire 2026/5 ),toners-mists,bangladesh,oporajita-all-balancing,,SKIP,LOW,,L4:skincare-fallback
74981,Oporajita Hair Booster Oil 200ml (exp;11-01-2026),serums-ampoules-essences,bangladesh,oporajita,,SKIP,SKIP,no-signal,
74987,Palmer's Coconut Oil Formula With Vitamin E Coconut oil Shampoo 400ml,"shampoos,hair-care,hair-personal-care",usa,palmers,vitamin-e,anti-aging-repair|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair"
74989,Panam Pulp Rain Shower Gel 250ml,"body-wash,hair-personal-care,bath-body",bangladesh,panam-pulp-rain,,SKIP,LOW,,L4:skincare-fallback
74991,Party Queen Conceal and Perfect 2-in-1 Liquid full Coverage Foundation (Honey beige)- 04,"makeup-cosmetics,foundation",china,party-queen-conceal,,SKIP,SKIP,makeup-only,
74993,Party Queen Conceal and Perfect 2-in-1 Liquid full Coverage Foundation (Blushing beige)-05,"makeup-cosmetics,foundation,face-makeup",china,party-queen-conceal,,SKIP,SKIP,no-signal,
74995,PASTEL BEAUTY Gold Shimmery Shield Setting Spray Sunrise (PB-MF27) 80ml,"makeup-cosmetics,setting-spray,face-makeup",uk,pastel-beauty-gold,,SKIP,SKIP,no-signal,
74997,PASTEL BEAUTY Rose Gold Shimmery Shield Setting Spray Sunset (PB-MF28) 80ml,"makeup-cosmetics,setting-spray,face-makeup",uk,pastel-beauty-rose,,SKIP,SKIP,no-signal,
75005,PiNKFLASH Lasting Matte Foundation PF-F03 (Medium Peach-#04) 25g,"makeup-cosmetics,foundation",china,pinkflash-lasting-matte,,SKIP,SKIP,makeup-only,
75007,PiNKFLASH Lasting Matte Foundation PF-F03 (Vanilla-#01) 25g,"makeup-cosmetics,foundation",china,pinkflash-lasting-matte,,SKIP,SKIP,makeup-only,
75014,PiNKFLASH Lasting Matte Foundation PF-F03 (Warm Beige-#03) 25g,"makeup-cosmetics,foundation",china,pinkflash-lasting-matte,,SKIP,SKIP,makeup-only,
75018,PINKFLASH Curl Mascara Pink PF-E08 01,"makeup-cosmetics,eyes,mascara-eyeliner",china,pinkflash-curl-mascara,,SKIP,SKIP,non-skin-product,
75020,PINKFLASH Curl Mascara Black PF-E08 02,"makeup-cosmetics,eyes,mascara-eyeliner",china,pinkflash-curl-mascara,,SKIP,SKIP,non-skin-product,
75022,PINKFLASH Lasting Matte Pressed Powder - Shade 222 (PF-F08),"makeup-cosmetics,face-makeup",china,pinkflash-lasting-matte,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
75024,PINKFLASH Lasting Matte Loose Powder - Shade 222 (PF-F06),"makeup-cosmetics,face-makeup",china,pinkflash-lasting-matte,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
75026,Ponds Bright Miracle Ultimate Clarity Night Cream 50ml,night-cream,usa,ponds-bright-miracle,,SKIP,LOW,,L4:skincare-fallback
75032,Pond's Age Miracle Youthful Glow Night Cream 45g,night-cream,usa,ponds-age-miracle,,brightening,MED,,"L3:""glow""→brightening"
75036,Ponds Perfect Radiance BB Translucent Powder,,usa,ponds-perfect-radiance,,brightening,MED,,"L3:""radiance""→brightening"
75038,Ponds Pinkish Glow Translucent Facial Powder  50g,,usa,ponds-pinkish,,brightening,MED,,"L3:""glow""→brightening"
75050,Rajkonna Henna Hair Pack 50g,"hair-care,hair-personal-care,hair-treatments",bangladesh,rajkonna-henna,,SKIP,LOW,,L4:skincare-fallback
75052,Rajkonna White Glow Shower Gel 330ml,"body-wash,hair-personal-care,bath-body",bangladesh,rajkonna-white,,brightening,MED,,"L3:""glow""→brightening"
75054,Rajkonna Brightening Body Lotion Super Moisture Vit E + Argan oil 300ml,"body-lotion,hair-personal-care,bath-body",bangladesh,rajkonna,,brightening,MED,,"L3:""brightening""→brightening"
75058,Rajkonna Moisturizing Shower Gel 330ml,"body-wash,hair-personal-care,bath-body",bangladesh,rajkonna-moisturizing-shower,,SKIP,LOW,,L4:skincare-fallback
75060,Rajkonna Glow Booster Facial Wash 100ml,"face-cleansers,serums-ampoules-essences",bangladesh,rajkonna,,brightening,MED,,"L3:""glow""→brightening"
75066,Remington Ceramic Straight Straightener (S3500),,usa,remington-ceramic-straight,,SKIP,SKIP,no-signal,
75068,Revolution  Glow FIX Illuminating Fixing Spray 100ml,"makeup-cosmetics,setting-spray",uk,revolution,,brightening,MED,,"L3:""glow""→brightening"
75072,RiBANA Organic Olive Oil 200ml,,bangladesh,ribana-organic-olive,,SKIP,SKIP,no-signal,
75074,RIBANA Goat's Milk Soap 110gm,,bangladesh,ribana-goats-milk,,SKIP,SKIP,no-signal,
75078,Rimmel Lasting Finish 8HR Lip Liner Pencil 705 Cappuccino,"makeup-cosmetics,lips,lipstick-tint",uk,rimmel-lasting-finish,,SKIP,SKIP,non-skin-product,
75080,Rimmel Wonder’Ink Ultimate Liquid Eyeliner (001 Black),"makeup-cosmetics,eyes,mascara-eyeliner",uk,rimmel-wonderink-ultimate,,SKIP,SKIP,no-signal,
75088,Skin Aqua Tone Up UV Essence Latte Beige 80g,"japanese-beauty,serums-ampoules-essences",japan,skin-aqua,,SKIP,LOW,,L4:skincare-fallback
75090,Skin Aqua Tone Up UV Essence Blue 80g,"japanese-beauty,serums-ampoules-essences",japan,skin-aqua,,SKIP,LOW,,L4:skincare-fallback
75097,Melano CC Deep Clear Face Wash 130g,"japanese-beauty,face-cleansers",japan,melano,,SKIP,LOW,,L4:skincare-fallback
75111,Hada labo Gokujyun Adlay Trouble Care Skin Conditioning Lotion 170ml,japanese-beauty,japan,hada-labo,,SKIP,LOW,,L4:skincare-fallback
75119,SADOER Honey Moistening Beauty Mask 25g,,china,sadoer-honey-moistening,,SKIP,LOW,,L4:skincare-fallback
75129,SADOER Honey Anti-Cracking Lip Mask 8g,"makeup-cosmetics,lips,lip-balm-care",china,sadoer-honey-anti-cracking,,SKIP,LOW,,L4:skincare-fallback
75131,SADOER Sweet Strawberry Lip Mask 8g,"makeup-cosmetics,lips,lip-balm-care",china,sadoer-sweet-strawberry,,SKIP,LOW,,L4:skincare-fallback
75139,SADOER Seaweed Shining & Smoothing Eye Mask 7.5g,,china,sadoer-seaweed-shining,,SKIP,LOW,,L4:skincare-fallback
75143,SADOER Real Red Apple Antioxidant Facial Mask 25g,,china,sadoer-real-red,,SKIP,LOW,,L4:skincare-fallback
75169,Seravix Anti Aging Brightening Body Lotion With Collagen & Alpha Arbutin 240ml,"body-lotion,hair-personal-care,bath-body",bangladesh,seravix-anti-aging,collagen,anti-aging-repair|brightening|dryness-hydration,MED,,"L2:collagen→anti-aging-repair,dryness-hydration + L3:""anti aging""→anti-aging-repair|""brightening""→brightening"
75171,Sheglam Snatch 'n' Define Stick- Terracotta,,usa,sheglam-snatch-n,,SKIP,SKIP,no-signal,
75173,Shiliya Lavender Fragrance Body Mist 100ml,"fragrances,hair-personal-care",south-korea,shiliya-lavender,,SKIP,LOW,,L4:skincare-fallback
75175,Shiliya Valiey Lily Body Mist 100ml,"fragrances,hair-personal-care",south-korea,shiliya-valiey-lily,,SKIP,LOW,,L4:skincare-fallback
75176,Sheglam Snatch 'n' Define Stick- Terracotta,,usa,sheglam-snatch-n,,SKIP,SKIP,no-signal,
75178,Shiliya Pink Flora Body Mist 100ml,"fragrances,hair-personal-care",south-korea,shiliya-pink-flora,,SKIP,LOW,,L4:skincare-fallback
75185,Simple Replenishing Cream Cleanser 230ml,,uk,simple,,SKIP,LOW,,L4:skincare-fallback
75195,Skin Cafe Coconut Oil – 250ml,,bangladesh,skin-cafe,,SKIP,SKIP,no-signal,
75197,Skin Cafe Soft Lips Lip Balm Vitamin E-Smoothie,"makeup-cosmetics,lips,lip-balm-care",bangladesh,skin-cafe,vitamin-e,anti-aging-repair|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair"
75199,Skin Cafe End Off Hair Fall Biotin Shampoo with Onion Extract 250ml,"shampoos,hair-care,hair-personal-care,health-wellbeing,beauty-supplements",bangladesh,skin-cafe,,SKIP,SKIP,no-signal,
75205,Skin Cafe 100% Natural Rose Water Face And Body Mist 120ml,"fragrances,hair-personal-care",bangladesh,skin-cafe,,SKIP,LOW,,L4:skincare-fallback
75207,Skin Cafe Silky Tresses Moisturizing Conditioner 120ml,"hair-conditioners,hair-care,hair-personal-care",bangladesh,skin-cafe,,SKIP,SKIP,no-signal,
75209,Skin Cafe 100% Natural Essential Oil Rosemary (10ml),,bangladesh,skin-cafe,rosemary,anti-aging-repair,MED,,L2:rosemary→anti-aging-repair
75219,Skino Moisture Repair Fusion Conditioner 220ml,"hair-conditioners,hair-care,hair-personal-care",south-korea,skino,,SKIP,SKIP,no-signal,
75223,Skino Lavender Soothing Shower Gel 220ml,"body-wash,hair-personal-care,bath-body",south-korea,skino,,sensitivity,MED,,"L3:""soothing""→sensitivity"
75225,Skino Refresh Your Skin Tea Tree Soothing Shower Gel 220ml,"body-wash,hair-personal-care,bath-body",south-korea,skin-o,tea-tree,acne-blemish|sensitivity,MED,,"L2:tea-tree→acne-blemish + L3:""soothing""→sensitivity"
75229,Skino Herbal Hair Oil 100ml,"hair-oil,hair-care,hair-personal-care",south-korea,skino,,SKIP,SKIP,no-signal,
75235,skinO Soft Care Hydrating Body Lotion 220ml,"body-lotion,hair-personal-care,bath-body",south-korea,skino,,dryness-hydration,MED,,"L3:""hydrating""→dryness-hydration"
75237,SkinO Ultimate Glow Vitamin E Nourishing Body Lotion 220ml,"body-lotion,hair-personal-care,bath-body",south-korea,skino,vitamin-e,anti-aging-repair|brightening|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair + L3:""glow""→brightening"
75239,skinO Anti Hair Fall Solution Shampoo 220ml,"shampoos,hair-care,hair-personal-care",south-korea,skino,,SKIP,SKIP,no-signal,
75241,SkinO Keratin Smooth Repair Shampoo 220ml,"shampoos,hair-care,hair-personal-care",south-korea,skino,,SKIP,SKIP,no-signal,
75243,skinO Anti Dandruff Treatment Shampoo 220ml,"shampoos,hair-care,hair-personal-care",south-korea,skino,,SKIP,SKIP,no-signal,
75251,Skino Strawberry Scented Shower Gel 220ml,"body-wash,hair-personal-care,bath-body",south-korea,skino,,SKIP,LOW,,L4:skincare-fallback
75253,Skino Rose Scented Shower Gel 220ml,"body-wash,hair-personal-care,bath-body",south-korea,skino,,SKIP,LOW,,L4:skincare-fallback
75255,Skino 100% Pure Castor Oil 100ml,korean-beauty,south-korea,skino,,SKIP,LOW,,L4:skincare-fallback
75261,Streax Professional Vitariche Gloss Hair Serum 45ml,"hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",uk,streax-professional-vitariche,,SKIP,LOW,,L4:skincare-fallback
75263,Streax Professional Vitariche Gloss Hair Serum 115ml,"korean-beauty,hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",south-korea,skin-o,,SKIP,LOW,,L4:skincare-fallback
75265,Streax Walnut Hair Serum 115ml,"hair-oil,hair-care,serums-ampoules-essences,hair-personal-care",uk,streax-walnut,,SKIP,LOW,,L4:skincare-fallback
75267,Sunsilk Perfect Straight Conditioner 300ml,"hair-conditioners,hair-care,hair-personal-care",multinational,sunsilk-perfect-straight,,SKIP,SKIP,no-signal,
75269,Sunsilk Black Shine Shampoo 160ml,"shampoos,hair-care,hair-personal-care",multinational,sunsilk-black-shine,,SKIP,SKIP,no-signal,
75271,Sunsilk Hair Fall Solution Shampoo 160ml,"shampoos,hair-care,hair-personal-care",multinational,sunsilk,,SKIP,SKIP,no-signal,
75273,Sunsilk Perfect Straight Shampoo 300ml,"shampoos,hair-care,hair-personal-care",multinational,sunsilk-perfect-straight,,SKIP,SKIP,no-signal,
75275,Sunsilk Hair Fall Solution Conditioning Smoothies 300ml,"hair-conditioners,hair-care,hair-personal-care",multinational,sunsilk,,SKIP,SKIP,no-signal,
75277,SWEET BEAUTY Silicone Mask Stick 2-In-1,,china,sweet-beauty-silicone,,SKIP,LOW,,L4:skincare-fallback
75279,Swiss Beauty Matte Cat Lip Crayon- 05 (Flattering Peach) 1.5g,,india,swiss-beauty-matte,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
75283,Swiss Beauty Matte Cat Lip Crayon- 14,,india,swiss-beauty-matte,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
75285,Swiss Beauty Matte Cat Lip Crayon- 11,,india,swiss-beauty-matte,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
75287,Swiss Beauty Matte Cat Lip Crayon- 06,,india,swiss-beauty-matte,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
75289,Swiss Beauty Matte Cat Lip Crayon- 02,,india,swiss-beauty-matte,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
75291,Swiss Beauty Matte Cat Lip Crayon- 01,,india,swiss-beauty-matte,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
75293,Swiss Beauty Matte Lip Liquid Lipstick- 38,"makeup-cosmetics,lips,lipstick-tint",india,swiss-beauty-matte,,SKIP,SKIP,non-skin-product,
75295,Swiss Beauty Matte Lip Liquid Lipstick- 27,"makeup-cosmetics,lips,lipstick-tint",india,swiss-beauty-matte,,SKIP,SKIP,non-skin-product,
75297,Swiss Beauty Matte Lip Liquid Lipstick- 22,"makeup-cosmetics,lips,lipstick-tint",india,swiss-beauty-matte,,SKIP,SKIP,non-skin-product,
75299,Swiss Beauty Matte Lip Liquid Lipstick-19,"makeup-cosmetics,lips,lipstick-tint",india,swiss-beauty-matte,,SKIP,SKIP,non-skin-product,
75303,Swiss Beauty Matte Lip Liquid Lipstick- 03,"makeup-cosmetics,lips,lipstick-tint",india,swiss-beauty-matte,,SKIP,SKIP,non-skin-product,
75305,Swiss Beauty Matte Lip Liquid Lipstick- 01,"makeup-cosmetics,lips,lipstick-tint",india,swiss-beauty-matte,,SKIP,SKIP,non-skin-product,
75307,Swiss Beauty Airbrush Finish Foundation Fair Ivory SB-512,"makeup-cosmetics,foundation",india,swiss-beauty-airbrush,,SKIP,SKIP,makeup-only,
75309,Swiss Beauty Airbrush Finish Foundation Golden Beige SB-512,"makeup-cosmetics,foundation",india,swiss-beauty-airbrush,,SKIP,SKIP,makeup-only,
75311,Swiss Beauty Natural Makeup Fixer Aloe Vera With Vitamin-E 70ml,,india,swiss-beauty-natural,vitamin-e,anti-aging-repair|dryness-hydration,MED,,"L2:vitamin-e→dryness-hydration,anti-aging-repair"
75329,Swiss Beauty Cream It Up Blush with Shea Butter (02- Natural Flush) 10g,"makeup-cosmetics,face-makeup",india,swiss-beauty,,SKIP,SKIP,non-skin-product,
75331,Swiss Beauty Cream It Up Blush with Shea Butter (05-cheek-0-Pink) 10g,"makeup-cosmetics,face-makeup",india,swiss-beauty,,SKIP,SKIP,non-skin-product,
75333,T-Park Lemon & Honey Face Wash 100ml,face-cleansers,bangladesh,t-park-lemon-,,SKIP,LOW,,L4:skincare-fallback
75335,Tiam Surprise B Patch,korean-beauty,south-korea,tiam,,SKIP,LOW,,L4:skincare-fallback
75341,Technic Colour Correcting Setting Powder 20g,"makeup-cosmetics,face-makeup",uk,technic-colour-correcting,,SKIP,SKIP,non-skin-product,
75343,Technic Matte Setting Spray 31ml,"makeup-cosmetics,setting-spray",uk,technic-matte-setting,,pores-blackheads,MED,,"L3:""matte""→pores-blackheads"
